date	open	high	close	low	volume	amount
1999-03-25 00:00:00	1167.864	1167.875	1156.854	1155.013	513376200	3975602000
1999-03-24 00:00:00	1171.302	1177.341	1169.034	1167.104	613294700	4169524000
1999-03-23 00:00:00	1172.977	1174.476	1170.949	1163.28	878444000	4437568000
1999-03-22 00:00:00	1175.675	1179.65	1172.743	1168.336	769528500	5915769000
1999-03-19 00:00:00	1150.609	1172.933	1172.933	1150.34	716593100	6010590000
1999-03-18 00:00:00	1155.271	1160.679	1151.991	1147.569	592744900	4137865000
1999-03-17 00:00:00	1167.719	1173.041	1159.096	1158.588	754877500	5443104000
1999-03-16 00:00:00	1164.791	1166.965	1166.93	1155.935	659863700	4577750000
1999-03-15 00:00:00	1161.494	1169.699	1164.639	1159.145	729591100	5396707000
1999-03-12 00:00:00	1151.99	1158.712	1158.702	1148.665	706443700	4893236000
1999-03-11 00:00:00	1133.287	1153.843	1149.925	1133.153	694161000	4550274000
1999-03-10 00:00:00	1136.022	1136.08	1132.736	1127.17	532639000	3495427000
1999-03-09 00:00:00	1143.102	1145.708	1136.941	1135.374	590019900	4419902000
1999-03-08 00:00:00	1133.508	1142.148	1142.107	1128.386	563170200	3636288000
1999-03-05 00:00:00	1128.618	1137.959	1132.357	1124.086	520194300	3442092000
1999-03-04 00:00:00	1130.343	1133.728	1128.954	1120.706	495140000	3410396000
1999-03-03 00:00:00	1101.132	1128.779	1128.736	1101.066	559034400	3538944000
1999-03-02 00:00:00	1098.294	1103.25	1100.919	1090.044	404006400	2444995000
1999-03-01 00:00:00	1092.145	1098.36	1097.975	1084.156	288540700	1796582000
1999-02-09 00:00:00	1065.907	1090.169	1090.087	1065.907	327566200	2031402000
1999-02-08 00:00:00	1076.816	1082.456	1065.816	1064.174	352380800	2185594000
1999-02-05 00:00:00	1101.478	1101.478	1081.442	1079.218	408518000	2555823000
1999-02-04 00:00:00	1114.647	1114.689	1103.497	1102.49	389106200	2453830000
1999-02-03 00:00:00	1126.842	1127.273	1116.865	1115.131	371484100	2575632000
1999-02-02 00:00:00	1119.779	1126.408	1126.404	1114.79	398997300	2610270000
1999-02-01 00:00:00	1131.651	1131.66	1120.531	1118.548	508415200	3096066000
1999-01-29 00:00:00	1139.835	1140.125	1134.673	1130.332	515158500	3321841000
1999-01-28 00:00:00	1147.866	1150.579	1140.975	1137.121	625434500	3988272000
1999-01-27 00:00:00	1137.692	1146.5	1146.493	1134.132	757097900	3581463000
1999-01-26 00:00:00	1145.067	1146.123	1138.21	1132.955	620329300	3321437000
1999-01-25 00:00:00	1161.98	1162.438	1148.123	1146.973	791312700	3792045000
1999-01-22 00:00:00	1159.917	1168.182	1162.35	1157.148	553657600	4004993000
1999-01-21 00:00:00	1150.302	1158.51	1158.499	1145.297	447494500	3026897000
1999-01-20 00:00:00	1159.025	1162.975	1151.374	1148.806	406370500	2785767000
1999-01-19 00:00:00	1154.16	1160.264	1158.551	1149.37	444296600	3657151000
1999-01-18 00:00:00	1135.085	1153.418	1153.119	1126.706	447709700	3582330000
1999-01-15 00:00:00	1149.782	1150.675	1137.309	1136.304	385468200	3304457000
1999-01-14 00:00:00	1145.898	1153.098	1148.655	1142.352	323041200	2565966000
1999-01-13 00:00:00	1153.294	1159.94	1148.154	1144.448	446164100	3320534000
1999-01-12 00:00:00	1171.743	1171.865	1158.868	1158.296	462492100	3649748000
1999-01-11 00:00:00	1169.913	1174.427	1172.813	1158.544	396265800	3196848000
1999-01-08 00:00:00	1138.768	1168.838	1168.814	1138.768	443624000	3510734000
1999-01-07 00:00:00	1133.165	1140.482	1137.729	1125.669	371507500	2561554000
2001-01-05 00:00:00	2117.664	2125.381	2125.3	2114.056	1328817500	15279360000
2001-01-04 00:00:00	2125.485	2127.419	2117.405	2113.179	1342354100	14704513000
2001-01-03 00:00:00	2108.254	2123.9	2123.899	2105.497	1715767300	18199507000
2001-01-02 00:00:00	2077.076	2103.538	2103.469	2074.882	1865074600	14599878000
2000-12-29 00:00:00	2055.828	2073.878	2073.477	2055.505	1365868000	11484676000
2000-12-28 00:00:00	2054.517	2061.051	2053.704	2047.742	1384240000	12094517000
2000-12-27 00:00:00	2077.718	2079.762	2058.244	2055.998	1176163200	12187668000
2000-12-26 00:00:00	2070.377	2076.408	2076.266	2068.813	1042805500	11202718000
2000-12-25 00:00:00	2071.567	2075.213	2068.174	2062.036	1206101300	12387264000
2000-12-22 00:00:00	2078.426	2079.967	2069.768	2066.223	1203266100	13112525000
2000-12-21 00:00:00	2075.562	2086.939	2076.886	2074.336	1249834900	12858222000
2000-12-20 00:00:00	2050.068	2071.309	2071.268	2048.642	1192071800	11602759000
2000-12-19 00:00:00	2047.348	2056.757	2049.032	2046.029	1136818300	11497228000
2000-12-18 00:00:00	2038.448	2044.56	2044.545	2024.286	1126258800	9722611000
2000-12-15 00:00:00	2052.793	2055.609	2039.364	2036.881	1320590700	8960870000
2000-12-14 00:00:00	2056.998	2059.273	2051.079	2046.938	1419281300	7967484000
2000-12-13 00:00:00	2057.383	2059.601	2056.12	2050.178	938510200	8980599000
2000-12-12 00:00:00	2045.17	2059.053	2059.053	2037.901	1099182900	9739957000
2000-12-11 00:00:00	2072.283	2072.476	2046.076	2039.003	1198653400	9804584000
2000-12-08 00:00:00	2074.566	2083.271	2073.163	2069.66	1158323500	10927192000
2000-12-07 00:00:00	2072.531	2078.142	2075.044	2060.729	968736100	10537900000
2000-12-06 00:00:00	2092.996	2095.436	2075.627	2070.349	1138332500	11312074000
2000-12-05 00:00:00	2094.994	2097.289	2091.67	2085.8	1389586400	9776104000
2000-12-04 00:00:00	2084.484	2092.323	2092.139	2077.809	1422885000	10347587000
2000-12-01 00:00:00	2073.089	2082.028	2081.843	2071.495	1228528600	9405848000
2000-11-30 00:00:00	2067.07	2072.291	2070.613	2057.041	846555000	8872508000
2000-11-29 00:00:00	2081.496	2082.901	2067.495	2055.939	994362900	11117321000
2000-11-28 00:00:00	2052.776	2079.479	2079.396	2052.776	858896600	9509443000
2000-11-27 00:00:00	2041.155	2062.806	2049.671	2031.931	1058782600	11788422000
2000-11-24 00:00:00	2119.01	2125.406	2053.37	2045.514	1649756100	17176945000
2000-11-23 00:00:00	2119.156	2125.724	2119.439	2109.219	1249207700	14551249000
2000-11-22 00:00:00	2097.281	2113.348	2113.303	2091.624	1214670700	12501191000
2000-11-21 00:00:00	2104.068	2112.912	2097.982	2095.582	1247971900	12454692000
2000-11-20 00:00:00	2092.591	2101.398	2101.389	2078.277	1310295900	13832419000
2000-11-17 00:00:00	2098.888	2104.699	2093.235	2084.899	1180132600	13403347000
2000-11-16 00:00:00	2081.139	2096.048	2095.984	2080.608	1282182000	14423035000
2000-11-15 00:00:00	2087.277	2092.65	2081.905	2074.377	1333426700	14746308000
2000-11-14 00:00:00	2072.793	2085.118	2085.118	2055.212	1244877700	14683291000
2000-11-13 00:00:00	2054.479	2071.689	2070.788	2053.44	1440877700	15914337000
2000-11-10 00:00:00	2037.084	2051.341	2047.458	2033.627	1396590000	16278220000
2000-11-09 00:00:00	2016.22	2032.518	2032.482	2014.838	1405162800	13677702000
2000-11-08 00:00:00	1999.153	2012.988	2012.908	1998.345	925427200	8958640000
2000-11-07 00:00:00	1993.454	1997.077	1997.077	1990.059	789874700	7594597000
2000-11-06 00:00:00	1983.073	1992.879	1991.173	1982.751	999681900	9323251000
2000-11-03 00:00:00	1984.986	1989.106	1981.631	1977.21	932081800	7778710000
2000-11-02 00:00:00	1981.765	1992.857	1984.26	1980.887	893385100	9136830000
2000-11-01 00:00:00	1961.081	1977.373	1977.363	1959.721	850194000	8529216000
2000-10-31 00:00:00	1974.527	1979.994	1961.287	1956.417	909042200	8227960000
2000-10-30 00:00:00	1967.653	1974.241	1973.578	1962.812	993944900	9660756000
2000-10-27 00:00:00	1968.171	1971.785	1967.405	1957.744	903711100	8183728000
2000-10-26 00:00:00	1979.296	1980.626	1967.673	1962.2	1065276400	9040402000
2000-10-25 00:00:00	1957.378	1978.992	1977.254	1957.313	1150654400	11748256000
2000-10-24 00:00:00	1960.366	1962.13	1956.344	1945.527	635728300	7483008000
2000-10-23 00:00:00	1952.956	1960.86	1958.938	1945.674	857797400	9817739000
2000-10-20 00:00:00	1913.162	1947.469	1947.455	1912.378	938766100	10031148000
2000-10-19 00:00:00	1925.214	1927.366	1913.42	1911.182	596505800	6140575000
2000-10-18 00:00:00	1911.705	1922.852	1922.845	1911.705	575503200	7864478000
2000-10-17 00:00:00	1902.073	1909.49	1909.49	1896.945	417493600	4769537000
2000-10-16 00:00:00	1917.446	1917.555	1902.809	1897.906	608503600	6261006000
2000-10-13 00:00:00	1927.354	1932.318	1918.157	1911.357	664271900	7491519000
2000-10-12 00:00:00	1933.143	1933.329	1926.324	1918.466	722605600	7821240000
2000-10-11 00:00:00	1944.248	1948.014	1933.726	1931.462	725288900	7847945000
2000-10-10 00:00:00	1917.896	1942.17	1942.149	1917.683	667750600	7182733000
2000-10-09 00:00:00	1912.076	1915.495	1915.35	1897.238	516677600	5833386000
2000-09-29 00:00:00	1888.201	1910.486	1910.161	1888.07	374559100	5157720000
2000-09-28 00:00:00	1915.497	1917.061	1889.289	1886.941	381802700	5118522000
2000-09-27 00:00:00	1889.875	1914.106	1914.086	1889.873	337982200	4291866000
2000-09-26 00:00:00	1878.311	1890.672	1887.829	1878.051	344896700	4629154000
2000-09-25 00:00:00	1889.904	1896.716	1875.911	1874.21	376553300	4674454000
2000-09-22 00:00:00	1904.573	1904.573	1891.984	1888.091	518016000	6485227000
2000-09-21 00:00:00	1924.83	1927.515	1907.306	1905.653	488490700	6417913000
2000-09-20 00:00:00	1902.912	1922.295	1922.289	1892.276	510608300	6535632000
2000-09-19 00:00:00	1937.319	1937.367	1903.154	1895.49	674231400	7937994000
2000-09-18 00:00:00	1979.53	1981.129	1946.753	1946.176	517698500	6380438000
2000-09-15 00:00:00	1978.037	1978.469	1978.434	1966.879	474006400	6144058000
2000-09-14 00:00:00	1989.974	1992.366	1979.505	1973.021	510427700	6510974000
2000-09-13 00:00:00	1980.528	1995.317	1988.936	1975.126	603444100	7725601000
2000-09-12 00:00:00	1975.412	1979.322	1979.095	1965.401	543594200	6906072000
2000-09-11 00:00:00	1963.271	1972.076	1972.043	1956.078	616319800	7366882000
2000-09-08 00:00:00	1955.153	1963.891	1959.312	1945.918	572772000	7182264000
2000-09-07 00:00:00	1929.296	1963.228	1950.663	1929.296	624957200	7624502000
2000-09-06 00:00:00	1955.499	1964.265	1925.907	1923.598	720582700	8866086000
2000-09-05 00:00:00	2015.062	2020.847	1963.792	1959.592	717958300	8915726000
2000-09-04 00:00:00	1994.885	2010.602	2010.602	1981.229	763882000	9573103000
2000-09-01 00:00:00	2009.151	2026.351	1999.859	1997.717	931539000	11946736000
2000-08-31 00:00:00	2062.835	2064.76	2021.199	2019.447	1122430800	13996987000
2000-08-30 00:00:00	2107.019	2108.097	2076.143	2075.16	1004270200	13796912000
2000-08-29 00:00:00	2103.033	2105.634	2105.476	2094.609	1003861200	13338192000
2000-08-28 00:00:00	2092.122	2100.7	2100.585	2085.601	1121621900	14499278000
2000-08-25 00:00:00	2073.715	2086.721	2086.703	2066.329	1023534200	13497889000
2000-08-24 00:00:00	2058.529	2073.947	2071.161	2043.206	1374608400	17060675000
2000-08-23 00:00:00	2064.045	2080.144	2057.919	1980.345	1889864800	22999505000
2000-08-22 00:00:00	2112.017	2114.522	2074.703	2074.52	1316762200	15717660000
2000-08-21 00:00:00	2095.378	2108.879	2108.69	2093.418	1351556100	16484774000
2000-08-18 00:00:00	2093.632	2097.315	2090.183	2086.754	1034095500	12953450000
2000-08-17 00:00:00	2086.809	2092.329	2091.586	2086.559	1111404800	13774377000
2000-08-16 00:00:00	2078.485	2083.467	2083.467	2072.984	1064598200	13458078000
2000-08-15 00:00:00	2079.069	2082.736	2076.823	2066.16	1034044800	12775918000
2000-08-14 00:00:00	2065.935	2076.328	2076.3	2065.935	1080668500	13785249000
2000-08-11 00:00:00	2067.784	2070.298	2062.666	2055.2	1136176000	15437955000
2000-08-10 00:00:00	2065.305	2067.745	2065.943	2053.861	1322559300	17966499000
2000-08-09 00:00:00	2051.654	2061.284	2061.18	2048.494	1226967100	15774552000
2000-08-08 00:00:00	2042.745	2050.073	2049.916	2040.783	1086461200	13486179000
2000-08-07 00:00:00	2025.182	2039.419	2039.419	2017.903	1071271400	13193599000
2000-08-04 00:00:00	2037.468	2041.283	2026.361	2013.45	1173918600	14555577000
2000-08-03 00:00:00	2032.937	2038.654	2036.301	2030.101	1097299000	13159541000
2000-08-02 00:00:00	2030.789	2033.191	2030.683	2018.481	897428600	11096025000
2000-08-01 00:00:00	2027.013	2031.925	2028.151	2023.453	902065500	11273479000
2000-07-31 00:00:00	2016.144	2023.568	2023.539	2008.637	1230729200	15327905000
2000-07-28 00:00:00	2014.113	2016.94	2012.793	2006.172	1094381500	13334308000
2000-07-27 00:00:00	2017.457	2024.998	2012.35	2004.549	1198327300	14663246000
2000-07-26 00:00:00	1999.442	2012.395	2012.319	1999.403	951206800	11674950000
2000-07-25 00:00:00	1990.149	1997.849	1996.577	1989.086	875170100	11049970000
2000-07-24 00:00:00	1998.245	1999.903	1989.239	1982.881	927517800	11389832000
2000-07-21 00:00:00	1994.423	1998.347	1996.336	1991.838	859313900	10838810000
2000-07-20 00:00:00	1999.089	2003.802	1991.56	1979.875	928287700	12997331000
2000-07-19 00:00:00	2000.33	2004.461	1998.426	1987.42	970837300	12681773000
2000-07-18 00:00:00	1982.497	1993.994	1993.986	1981.736	878002300	11080557000
2000-07-17 00:00:00	1992.894	1997.938	1982.479	1980.223	1350878700	15661416000
2000-07-14 00:00:00	1981.776	1987.223	1987.192	1972.622	1621586000	16740461000
2000-07-13 00:00:00	1978.552	1984.066	1979.201	1963.553	1816211300	19720929000
2000-07-12 00:00:00	1965.231	1974.414	1973.374	1960.349	1391952500	15148361000
2000-07-11 00:00:00	1952.259	1960.595	1960.541	1947.666	1443839200	14692783000
2000-07-10 00:00:00	1938.843	1948.063	1948.021	1932.955	1452462500	14360768000
2000-07-07 00:00:00	1904.085	1932.829	1932.792	1904.085	1168290400	11069930000
2000-07-06 00:00:00	1909.237	1910.054	1902.552	1896.659	993114100	9193545000
2000-07-05 00:00:00	1910.42	1918.909	1909.187	1904.468	1302943400	8822200000
2000-07-04 00:00:00	1891.205	1907.944	1907.931	1888.249	1440782000	9439721000
2000-07-03 00:00:00	1917.442	1917.447	1895.637	1890.528	1578473600	12649634000
2000-06-30 00:00:00	1937.843	1941.402	1928.106	1924.969	1246757800	12925523000
2000-06-29 00:00:00	1949.847	1951.126	1937.261	1924.473	1191984200	12523410000
2000-06-28 00:00:00	1943.984	1953.064	1947.481	1940.054	1123954100	12304189000
2000-06-27 00:00:00	1949.778	1952.455	1942.898	1938.135	1198004700	11840103000
2000-06-26 00:00:00	1946.698	1953.339	1948.639	1943.248	1406804400	14377088000
2000-06-23 00:00:00	1915.307	1939.634	1939.627	1913.65	1199891800	13034866000
2000-06-22 00:00:00	1918.164	1921.148	1913.901	1906.304	905959200	9817622000
2000-06-21 00:00:00	1894.779	1913.147	1913.131	1894.634	834891100	8946125000
2000-06-20 00:00:00	1913.074	1913.074	1895.348	1888.082	1013609600	9986489000
2000-06-19 00:00:00	1924.693	1926.981	1915.205	1910.469	1188112600	12281896000
2000-06-16 00:00:00	1945.698	1947.463	1926.944	1919.403	1470755200	15027963000
2000-06-15 00:00:00	1933.059	1942.326	1942.285	1925.914	1411676000	14417751000
2000-06-14 00:00:00	1944.44	1949.171	1932.29	1929.706	1615631700	16250901000
2000-06-13 00:00:00	1918.192	1938.674	1938.674	1917.19	1442765300	14195614000
2000-06-12 00:00:00	1896.428	1912.589	1912.557	1884.616	1204009400	12716700000
2000-06-09 00:00:00	1926.15	1929.946	1900.787	1896.061	1493337000	14692475000
2000-06-08 00:00:00	1937.195	1938.554	1925.206	1913.365	1632980400	15656154000
2000-06-07 00:00:00	1934.376	1940.22	1935.031	1921.383	1557941700	16141917000
2000-06-06 00:00:00	1898.591	1925.552	1925.544	1891.665	1719005100	16642955000
2000-06-05 00:00:00	1921.969	1930.335	1899.092	1889.815	2921753600	22621399000
2000-06-02 00:00:00	1906.162	1916.25	1916.25	1897.713	1784035200	17803014000
2000-06-01 00:00:00	1900.533	1906.817	1903.488	1889.995	1465458300	15646455000
2000-05-31 00:00:00	1875.463	1894.583	1894.554	1869.338	1576923500	16575628000
2000-05-30 00:00:00	1903.53	1908.306	1877.471	1868.61	1651899000	17228181000
2000-05-29 00:00:00	1885.546	1900.674	1898.748	1882.742	1804426200	19223351000
2000-05-26 00:00:00	1885.752	1890.686	1879.617	1860.919	2068925600	19020679000
2000-05-25 00:00:00	1866.563	1880.719	1880.704	1860.779	1680941900	18652956000
2000-05-24 00:00:00	1835.563	1861.484	1855.493	1831.842	1586843900	16664597000
2000-05-23 00:00:00	1834.436	1836.992	1832.075	1811.577	1246957100	12811615000
2000-05-22 00:00:00	1785.894	1830.927	1824.736	1783.304	1471439200	15628302000
2000-05-19 00:00:00	1761.791	1777.983	1777.828	1754.884	955398600	10387003000
2000-05-18 00:00:00	1725.604	1758.54	1758.537	1719.844	835413900	8149902000
2000-05-17 00:00:00	1727.426	1736.274	1725.398	1722.712	525768000	5512117000
2000-05-16 00:00:00	1706.728	1725.903	1724.538	1706.728	533545100	5462545000
2000-05-15 00:00:00	1722.635	1726.724	1704.587	1695.531	709465600	6869125000
2000-05-12 00:00:00	1725.868	1740.954	1720.608	1715.058	740418200	7345683000
2000-05-11 00:00:00	1750.859	1762.125	1724.048	1718.892	843716900	8387572000
2000-05-10 00:00:00	1801.426	1801.64	1752.689	1750.012	945267000	8818767000
2000-05-09 00:00:00	1838.996	1839.288	1806.638	1799.822	913032000	9701042000
2000-05-08 00:00:00	1848.173	1852.903	1836.637	1828.097	895912400	9644297000
2000-04-28 00:00:00	1805.503	1836.329	1836.321	1797.713	1097131100	11703716000
2000-04-27 00:00:00	1835.601	1840.572	1806.83	1803.577	1233293900	12600366000
2000-04-26 00:00:00	1835.666	1842.887	1832.779	1826.392	1016383800	10827512000
2000-04-25 00:00:00	1838.05	1841.86	1833.469	1815.632	1077140000	11334206000
2000-04-24 00:00:00	1844.695	1848.973	1837.398	1827.167	1616377600	16093933000
2000-04-21 00:00:00	1851.307	1858.265	1841.064	1834.847	1624463400	17534302000
2000-04-20 00:00:00	1831.657	1847.51	1847.027	1831.485	1653776000	17024354000
2000-04-19 00:00:00	1819.081	1831.57	1828.71	1817.211	1276615900	13630669000
2000-04-18 00:00:00	1794.339	1813.571	1813.495	1779.294	1320474100	12987927000
2000-04-17 00:00:00	1829.615	1829.929	1795.058	1778.878	1984014200	18758184000
2000-04-14 00:00:00	1835.861	1840.189	1833.665	1820.672	1790546600	17220986000
2000-04-13 00:00:00	1807.837	1832.083	1831.548	1807.712	1654905700	15358298000
2000-04-12 00:00:00	1822.398	1823.832	1807.328	1785.327	1364303300	13172832000
2000-04-11 00:00:00	1826.403	1828.057	1821.174	1812.008	1424577900	14739959000
2000-04-10 00:00:00	1826.611	1831.853	1826.061	1815.991	1680915800	16612533000
2000-04-07 00:00:00	1816.786	1822.615	1819.896	1807.543	1608126000	16103476000
2000-04-06 00:00:00	1775.784	1809.169	1809.141	1775.676	1500703400	14992466000
2000-04-05 00:00:00	1756.3	1776.715	1771.199	1746.302	1360458100	12817019000
2000-04-04 00:00:00	1795.161	1795.161	1760.692	1755.98	1712827700	15716511000
2000-04-03 00:00:00	1799.575	1816.86	1801.003	1798.254	1886111200	18758481000
2000-03-31 00:00:00	1810.553	1810.897	1800.225	1780.411	2334072500	19751378000
2000-03-30 00:00:00	1793.676	1811.063	1810.984	1790.849	2930593700	20108443000
2000-03-29 00:00:00	1797.881	1803.827	1788.807	1763.62	2302667700	20256616000
2000-03-28 00:00:00	1788.827	1799.952	1791.441	1774.482	2448516600	23133804000
2000-03-27 00:00:00	1736.696	1776.021	1775.914	1736.696	1992731300	20743946000
2000-03-24 00:00:00	1761.444	1770.263	1730.499	1729.483	2203771900	23299487000
2000-03-23 00:00:00	1724.188	1747.283	1747.241	1711.405	1674950200	17919475000
2000-03-22 00:00:00	1713.241	1726.59	1720.446	1711.158	1465842100	17276807000
2000-03-21 00:00:00	1704.085	1713.205	1710.324	1692.684	1635110000	17994323000
2000-03-20 00:00:00	1646.31	1699.281	1699.248	1641.765	1817543400	17931759000
2000-03-17 00:00:00	1602.363	1661.976	1658.601	1602.335	1533750900	14613348000
2000-03-16 00:00:00	1671.097	1671.178	1607.527	1596.072	1979175900	14847360000
2000-03-15 00:00:00	1680.296	1695.162	1681.471	1676.544	1678215400	16438544000
2000-03-14 00:00:00	1690.653	1700.373	1685.347	1636.893	2287043000	19944699000
2000-03-13 00:00:00	1706.769	1729.007	1728.875	1706.349	1982917200	14365601000
2000-03-10 00:00:00	1731.94	1743.139	1705.049	1701.793	1587236200	17001820000
2000-03-09 00:00:00	1734.767	1741.224	1732.346	1714.921	1787737800	19294248000
2000-03-08 00:00:00	1699.462	1726.043	1726.033	1690.117	1974594100	18284691000
2000-03-07 00:00:00	1661.948	1694.887	1694.798	1654.444	1768561500	17261770000
2000-03-06 00:00:00	1756.313	1762.829	1681.085	1678.744	2650721500	27773390000
2000-03-03 00:00:00	1728.355	1750.645	1738.021	1721.705	2481549000	26829864000
